record_id,state_code,state_name,year,indicator_id,value_numeric,value_text,unit_label,source_system,source_dataset,source_release_id,source_url,source_row_id,quality_flag,comparability_flag,notes
FL_2017_NAEP_G4_MATH,FL,Florida,2017,naep_g4_math_avg_score,246.367696,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:mathematics:4:MRPCM:2017:FL:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
FL_2019_NAEP_G4_MATH,FL,Florida,2019,naep_g4_math_avg_score,245.957606,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:mathematics:4:MRPCM:2019:FL:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
FL_2022_NAEP_G4_MATH,FL,Florida,2022,naep_g4_math_avg_score,240.830496,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:mathematics:4:MRPCM:2022:FL:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
FL_2024_NAEP_G4_MATH,FL,Florida,2024,naep_g4_math_avg_score,243.403898,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:mathematics:4:MRPCM:2024:FL:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2000_NAEP_G4_MATH,GA,Georgia,2000,naep_g4_math_avg_score,218.976885,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2000_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2000,NAEP:mathematics:4:MRPCM:2000:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2003_NAEP_G4_MATH,GA,Georgia,2003,naep_g4_math_avg_score,230.254977,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:mathematics:4:MRPCM:2003:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2005_NAEP_G4_MATH,GA,Georgia,2005,naep_g4_math_avg_score,233.635738,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:mathematics:4:MRPCM:2005:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2007_NAEP_G4_MATH,GA,Georgia,2007,naep_g4_math_avg_score,235.209017,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:mathematics:4:MRPCM:2007:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2009_NAEP_G4_MATH,GA,Georgia,2009,naep_g4_math_avg_score,236.029573,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:mathematics:4:MRPCM:2009:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2011_NAEP_G4_MATH,GA,Georgia,2011,naep_g4_math_avg_score,238.366542,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:mathematics:4:MRPCM:2011:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2013_NAEP_G4_MATH,GA,Georgia,2013,naep_g4_math_avg_score,240.047237,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:mathematics:4:MRPCM:2013:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2015_NAEP_G4_MATH,GA,Georgia,2015,naep_g4_math_avg_score,236.452519,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:mathematics:4:MRPCM:2015:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2017_NAEP_G4_MATH,GA,Georgia,2017,naep_g4_math_avg_score,236.383603,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:mathematics:4:MRPCM:2017:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2019_NAEP_G4_MATH,GA,Georgia,2019,naep_g4_math_avg_score,237.648454,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:mathematics:4:MRPCM:2019:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2022_NAEP_G4_MATH,GA,Georgia,2022,naep_g4_math_avg_score,234.909524,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:mathematics:4:MRPCM:2022:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
GA_2024_NAEP_G4_MATH,GA,Georgia,2024,naep_g4_math_avg_score,236.110187,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:mathematics:4:MRPCM:2024:GA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2000_NAEP_G4_MATH,HI,Hawaii,2000,naep_g4_math_avg_score,216.319077,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2000_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2000,NAEP:mathematics:4:MRPCM:2000:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2003_NAEP_G4_MATH,HI,Hawaii,2003,naep_g4_math_avg_score,226.834610,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:mathematics:4:MRPCM:2003:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2005_NAEP_G4_MATH,HI,Hawaii,2005,naep_g4_math_avg_score,230.096875,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:mathematics:4:MRPCM:2005:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2007_NAEP_G4_MATH,HI,Hawaii,2007,naep_g4_math_avg_score,234.286135,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:mathematics:4:MRPCM:2007:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2009_NAEP_G4_MATH,HI,Hawaii,2009,naep_g4_math_avg_score,235.679781,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:mathematics:4:MRPCM:2009:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2011_NAEP_G4_MATH,HI,Hawaii,2011,naep_g4_math_avg_score,238.821928,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:mathematics:4:MRPCM:2011:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2013_NAEP_G4_MATH,HI,Hawaii,2013,naep_g4_math_avg_score,243.308619,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:mathematics:4:MRPCM:2013:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2015_NAEP_G4_MATH,HI,Hawaii,2015,naep_g4_math_avg_score,237.895807,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:mathematics:4:MRPCM:2015:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2017_NAEP_G4_MATH,HI,Hawaii,2017,naep_g4_math_avg_score,237.919769,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:mathematics:4:MRPCM:2017:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2019_NAEP_G4_MATH,HI,Hawaii,2019,naep_g4_math_avg_score,238.567337,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:mathematics:4:MRPCM:2019:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
HI_2022_NAEP_G4_MATH,HI,Hawaii,2022,naep_g4_math_avg_score,236.503681,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_mathematics_4_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=4&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:mathematics:4:MRPCM:2022:HI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
